UNIVERSITY_ID;FACULTY_NAME;DEPARTMENT_ID;YEAR_ID;UNIVERSITY_NAME;UNIVERSITY_TYPE;DEPARTMENT_NAME;SCORE_TYPE;SCHOLARSHIP_TYPE;GENERAL_CAPACITY;SCHOOL_CAPACITY;GENERAL_ENROLLMENT;SCHOOL_ENROLLMENT;SUM_CAPACITY;SUM_ENROLLMENT;FIELD_RATE;LAST_SCORE;LAST_RANK;FIRST_SCORE;FIRST_RANK
2010;Hukuk Fakültesi ;201010236;20;ÇAÐ ÜNÝVERSÝTESÝ ;Vakýf;Hukuk (Ücretli);EA;Ücretli;28;---;28;---;28;28;100,00%;375,13672;77.566;385,43848;58.559
2010;Hukuk Fakültesi ;201010245;20;ÇAÐ ÜNÝVERSÝTESÝ ;Vakýf;Hukuk (Burslu);EA;Burslu;30;---;30;---;30;30;100,00%;405,84399;29.302;433,02766;11.139
2010;Hukuk Fakültesi ;201010254;20;ÇAÐ ÜNÝVERSÝTESÝ ;Vakýf;Hukuk (%50 Ýndirimli);EA;%50 Ýndirimli;142;---;142;---;142;142;100,00%;385,58809;58.295;403,84488;31.544
2010;Fen-Edebiyat Fakültesi;201010493;20;ÇAÐ ÜNÝVERSÝTESÝ ;Vakýf;Türk Dili ve Edebiyatý (Burslu);SÖZ;Burslu;12;---;12;---;12;12;100,00%;298,14387;223.577;351,62897;61.591
2010;Fen-Edebiyat Fakültesi;201010509;20;ÇAÐ ÜNÝVERSÝTESÝ ;Vakýf;Türk Dili ve Edebiyatý (%50 Ýndirimli);SÖZ;%50 Ýndirimli;70;---;30;---;70;30;42,90%;204,65337;813.605;290,76561;258.341
2010;Fen-Edebiyat Fakültesi;201010527;20;ÇAÐ ÜNÝVERSÝTESÝ ;Vakýf;Psikoloji (Ýngilizce) (Ücretli);EA;Ücretli;19;---;19;---;19;19;100,00%;283,28532;369.823;322,21612;209.945
2010;Fen-Edebiyat Fakültesi;201010536;20;ÇAÐ ÜNÝVERSÝTESÝ ;Vakýf;Psikoloji (Ýngilizce) (Burslu);EA;Burslu;13;---;13;---;13;13;100,00%;380,5847;67.142;407,48368;27.547
2010;Fen-Edebiyat Fakültesi;201010545;20;ÇAÐ ÜNÝVERSÝTESÝ ;Vakýf;Psikoloji (Ýngilizce) (%50 Ýndirimli);EA;%50 Ýndirimli;57;---;57;---;57;57;100,00%;322,41459;209.318;378,85969;70.426
2010;Ýktisadi ve Ýdari Bilimler Fakültesi;201010642;20;ÇAÐ ÜNÝVERSÝTESÝ ;Vakýf;Uluslararasý Ticaret ve Lojistik (Fakülte) (Ýngilizce) (Burslu);EA;Burslu;9;---;9;---;9;9;100,00%;299,27892;294.817;394,26728;44.168
2010;Ýktisadi ve Ýdari Bilimler Fakültesi;201010669;20;ÇAÐ ÜNÝVERSÝTESÝ ;Vakýf;Uluslararasý Ticaret ve Lojistik (Fakülte) (Ýngilizce) (%50 Ýndirimli);EA;%50 Ýndirimli;50;---;23;---;50;23;46,00%;206,05336;980.110;289,56729;338.663
2010;Fen-Edebiyat Fakültesi;201050717;20;ÇAÐ ÜNÝVERSÝTESÝ ;Vakýf;Ýngilizce Mütercim ve Tercümanlýk (Fakülte) (Burslu);DÝL;Burslu;11;---;11;---;11;11;100,00%;387,96006;19.051;410,83426;12.953
2010;Fen-Edebiyat Fakültesi;201050718;20;ÇAÐ ÜNÝVERSÝTESÝ ;Vakýf;Ýngilizce Mütercim ve Tercümanlýk (Fakülte) (%50 Ýndirimli);DÝL;%50 Ýndirimli;49;---;49;---;49;49;100,00%;253,00371;61.982;364,24225;25.815
2010;Ýktisadi ve Ýdari Bilimler Fakültesi;201050719;20;ÇAÐ ÜNÝVERSÝTESÝ ;Vakýf;Uluslararasý Ýþletme Yönetimi (Ýngilizce) (Burslu);EA;Burslu;4;---;4;---;4;4;100,00%;289,66739;338.230;320,95383;214.069
2010;Ýktisadi ve Ýdari Bilimler Fakültesi;201050720;20;ÇAÐ ÜNÝVERSÝTESÝ ;Vakýf;Uluslararasý Ýþletme Yönetimi (Ýngilizce) (%50 Ýndirimli);EA;%50 Ýndirimli;20;---;5;---;20;5;25,00%;214,40596;933.687;236,06578;702.320
2010;Fen-Edebiyat Fakültesi;201050722;20;ÇAÐ ÜNÝVERSÝTESÝ ;Vakýf;Ýngilizce Mütercim ve Tercümanlýk (Fakülte) (Ücretli);DÝL;Ücretli;10;---;2;---;10;2;20,00%;237,51452;67.930;237,75463;67.839
2010;Ýktisadi ve Ýdari Bilimler Fakültesi;201050723;20;ÇAÐ ÜNÝVERSÝTESÝ ;Vakýf;Uluslararasý Finans ve Bankacýlýk (Ýngilizce) (%50 Ýndirimli);EA;%50 Ýndirimli;20;---;8;---;20;8;40,00%;222,13209;848.899;247,3922;604.343
2011;Fen-Edebiyat Fakültesi;201110023;20;ÇANKAYA ÜNÝVERSÝTESÝ ;Vakýf;Ýngiliz Dili ve Edebiyatý (Ýngilizce) (Burslu);DÝL;Burslu;7;---;7;---;7;7;100,00%;418,7521;11.093;425,2089;9.714
2011;Hukuk Fakültesi ;201110077;20;ÇANKAYA ÜNÝVERSÝTESÝ ;Vakýf;Hukuk (Ücretli);EA;Ücretli;117;---;58;---;117;58;49,60%;353,2229;124.869;398,80925;37.842
2011;Hukuk Fakültesi ;201110086;20;ÇANKAYA ÜNÝVERSÝTESÝ ;Vakýf;Hukuk (Burslu);EA;Burslu;31;---;31;---;31;31;100,00%;432,51353;11.322;508,69052;531
2011;Ýktisadi ve Ýdari Bilimler Fakültesi;201110102;20;ÇANKAYA ÜNÝVERSÝTESÝ ;Vakýf;Ýktisat (Ýngilizce) (Burslu);EA;Burslu;7;---;7;---;7;7;100,00%;343,35129;149.057;371,23803;85.444
2011;Ýktisadi ve Ýdari Bilimler Fakültesi;201110129;20;ÇANKAYA ÜNÝVERSÝTESÝ ;Vakýf;Ýþletme (Ýngilizce) (Burslu);EA;Burslu;8;---;8;---;8;8;100,00%;339,57255;158.992;360,39494;108.466
2011;Ýktisadi ve Ýdari Bilimler Fakültesi;201110147;20;ÇANKAYA ÜNÝVERSÝTESÝ ;Vakýf;Siyaset Bilimi ve Uluslararasý Ýliþkiler (Ýngilizce) (Burslu);EA;Burslu;8;---;8;---;8;8;100,00%;356,84245;116.615;366,18464;95.819
2011;Mühendislik Fakültesi;201110183;20;ÇANKAYA ÜNÝVERSÝTESÝ ;Vakýf;Bilgisayar Mühendisliði (Ýngilizce) (Burslu);SAY;Burslu;12;---;12;---;12;12;100,00%;474,40241;34.179;500,33278;15.476
2011;Mühendislik Fakültesi;201110226;20;ÇANKAYA ÜNÝVERSÝTESÝ ;Vakýf;Endüstri Mühendisliði (Ýngilizce) (Burslu);SAY;Burslu;10;---;10;---;10;10;100,00%;450,77317;53.893;468,34321;39.048
2011;Mimarlýk Fakültesi;201110244;20;ÇANKAYA ÜNÝVERSÝTESÝ ;Vakýf;Ýç Mimarlýk (Ýngilizce) (Burslu);SAY;Burslu;9;---;9;---;9;9;100,00%;362,69408;141.674;393,67099;105.996
2011;Mimarlýk Fakültesi;201110359;20;ÇANKAYA ÜNÝVERSÝTESÝ ;Vakýf;Mimarlýk (Ýngilizce) (Ücretli);SAY;Ücretli;2;---;2;---;2;2;100,00%;309,39121;232.260;311,87868;226.878
2011;Mimarlýk Fakültesi;201110368;20;ÇANKAYA ÜNÝVERSÝTESÝ ;Vakýf;Mimarlýk (Ýngilizce) (Burslu);SAY;Burslu;9;---;9;---;9;9;100,00%;436,30772;66.502;466,81832;40.264
2011;Mimarlýk Fakültesi;201110377;20;ÇANKAYA ÜNÝVERSÝTESÝ ;Vakýf;Mimarlýk (Ýngilizce) (%50 Ýndirimli);SAY;%50 Ýndirimli;49;---;49;---;49;49;100,00%;316,52489;217.039;403,14531;96.679
2011;Mühendislik Fakültesi;201110395;20;ÇANKAYA ÜNÝVERSÝTESÝ ;Vakýf;Mekatronik Mühendisliði (Ýngilizce) (Burslu);SAY;Burslu;5;---;5;---;5;5;100,00%;443,48637;60.256;455,41425;49.863
2011;Mühendislik Fakültesi;201110402;20;ÇANKAYA ÜNÝVERSÝTESÝ ;Vakýf;Mekatronik Mühendisliði (Ýngilizce) (%50 Ýndirimli);SAY;%50 Ýndirimli;21;---;21;---;21;21;100,00%;288,56513;284.627;373,94483;127.757
2011;Mühendislik Fakültesi;201110456;20;ÇANKAYA ÜNÝVERSÝTESÝ ;Vakýf;Makine Mühendisliði (Ýngilizce) (Burslu);SAY;Burslu;10;---;10;---;10;10;100,00%;433,28603;69.188;447,6643;56.590
2011;Mühendislik Fakültesi;201110465;20;ÇANKAYA ÜNÝVERSÝTESÝ ;Vakýf;Makine Mühendisliði (Ýngilizce) (%50 Ýndirimli);SAY;%50 Ýndirimli;55;---;55;---;55;55;100,00%;300,52415;253.125;397,78842;101.849
2011;Fen-Edebiyat Fakültesi;201110474;20;ÇANKAYA ÜNÝVERSÝTESÝ ;Vakýf;Ýngiliz Dili ve Edebiyatý (Ýngilizce) (%50 Ýndirimli);DÝL;%50 Ýndirimli;23;---;23;---;23;23;100,00%;265,38826;57.460;322,35144;38.556
2011;Ýktisadi ve Ýdari Bilimler Fakültesi;201110508;20;ÇANKAYA ÜNÝVERSÝTESÝ ;Vakýf;Ýktisat (Ýngilizce) (%50 Ýndirimli);EA;%50 Ýndirimli;18;---;4;---;18;4;22,20%;219,98331;874.309;270,01149;444.771
2011;Ýktisadi ve Ýdari Bilimler Fakültesi;201110517;20;ÇANKAYA ÜNÝVERSÝTESÝ ;Vakýf;Ýþletme (Ýngilizce) (%50 Ýndirimli);EA;%50 Ýndirimli;20;---;20;---;20;20;100,00%;222,11649;849.060;322,34025;209.562
2011;Ýktisadi ve Ýdari Bilimler Fakültesi;201110526;20;ÇANKAYA ÜNÝVERSÝTESÝ ;Vakýf;Siyaset Bilimi ve Uluslararasý Ýliþkiler (Ýngilizce) (%50 Ýndirimli);EA;%50 Ýndirimli;25;---;25;---;25;25;100,00%;206,71506;978.490;314,6544;235.297
2011;Mühendislik Fakültesi;201110544;20;ÇANKAYA ÜNÝVERSÝTESÝ ;Vakýf;Bilgisayar Mühendisliði (Ýngilizce) (%50 Ýndirimli);SAY;%50 Ýndirimli;68;---;68;---;68;68;100,00%;410,35559;89.782;459,96599;45.967
2011;Mühendislik Fakültesi;201110562;20;ÇANKAYA ÜNÝVERSÝTESÝ ;Vakýf;Endüstri Mühendisliði (Ýngilizce) (%50 Ýndirimli);SAY;%50 Ýndirimli;55;---;55;---;55;55;100,00%;319,51155;211.032;384,55113;115.670
2011;Fen-Edebiyat Fakültesi;201110571;20;ÇANKAYA ÜNÝVERSÝTESÝ ;Vakýf;Psikoloji (Ýngilizce) (Ücretli);EA;Ücretli;10;---;10;---;10;10;100,00%;291,55048;329.350;326,28135;197.230
2011;Fen-Edebiyat Fakültesi;201110589;20;ÇANKAYA ÜNÝVERSÝTESÝ ;Vakýf;Psikoloji (Ýngilizce) (Burslu);EA;Burslu;11;---;11;---;11;11;100,00%;417,02136;19.287;480,6295;1.990
2011;Fen-Edebiyat Fakültesi;201110598;20;ÇANKAYA ÜNÝVERSÝTESÝ ;Vakýf;Psikoloji (Ýngilizce) (%50 Ýndirimli);EA;%50 Ýndirimli;55;---;55;---;55;55;100,00%;332,319;179.158;393,23986;45.722
2011;Mühendislik Fakültesi;201110614;20;ÇANKAYA ÜNÝVERSÝTESÝ ;Vakýf;Ýnþaat Mühendisliði (Ýngilizce) (Burslu);SAY;Burslu;7;---;7;---;7;7;100,00%;381,23939;119.299;422,29765;78.713
2011;Mühendislik Fakültesi;201110623;20;ÇANKAYA ÜNÝVERSÝTESÝ ;Vakýf;Ýnþaat Mühendisliði (Ýngilizce) (%50 Ýndirimli);SAY;%50 Ýndirimli;33;---;11;---;33;11;33,30%;285,49649;293.343;312,96775;224.526
2011;Mimarlýk Fakültesi;201110668;20;ÇANKAYA ÜNÝVERSÝTESÝ ;Vakýf;Þehir ve Bölge Planlama (Ýngilizce) (Burslu);SAY;Burslu;5;---;5;---;5;5;100,00%;322,10473;205.874;396,46401;103.192
2011;Mimarlýk Fakültesi;201110677;20;ÇANKAYA ÜNÝVERSÝTESÝ ;Vakýf;Þehir ve Bölge Planlama (Ýngilizce) (%50 Ýndirimli);SAY;%50 Ýndirimli;20;---;20;---;20;20;100,00%;224,35094;581.714;271,14197;338.895
2011;Hukuk Fakültesi ;201110695;20;ÇANKAYA ÜNÝVERSÝTESÝ ;Vakýf;Hukuk (%50 Ýndirimli);EA;%50 Ýndirimli;52;---;52;---;52;52;100,00%;404,02537;31.319;421,67445;16.369
2011;Mühendislik Fakültesi;201110729;20;ÇANKAYA ÜNÝVERSÝTESÝ ;Vakýf;Elektrik-Elektronik Mühendisliði (Ýngilizce) (Burslu);SAY;Burslu;12;---;12;---;12;12;100,00%;452,88481;52.068;478,73221;30.779
2011;Mühendislik Fakültesi;201110738;20;ÇANKAYA ÜNÝVERSÝTESÝ ;Vakýf;Elektrik-Elektronik Mühendisliði (Ýngilizce) (%50 Ýndirimli);SAY;%50 Ýndirimli;64;---;64;---;64;64;100,00%;359,11926;146.376;435,06744;67.630
2011;Fen-Edebiyat Fakültesi;201110756;20;ÇANKAYA ÜNÝVERSÝTESÝ ;Vakýf;Matematik (Ýngilizce) (Burslu);SAY;Burslu;6;---;6;---;6;6;100,00%;371,49141;130.641;413,81898;86.532
2011;Fen-Edebiyat Fakültesi;201110765;20;ÇANKAYA ÜNÝVERSÝTESÝ ;Vakýf;Matematik (Ýngilizce) (%50 Ýndirimli);SAY;%50 Ýndirimli;6;---;6;---;6;6;100,00%;257,28652;392.653;313,21612;224.048
2011;Mimarlýk Fakültesi;201110774;20;ÇANKAYA ÜNÝVERSÝTESÝ ;Vakýf;Ýç Mimarlýk (Ýngilizce) (%50 Ýndirimli);SAY;%50 Ýndirimli;51;---;51;---;51;51;100,00%;266,6519;355.165;343,18606;169.199
2011;Ýktisadi ve Ýdari Bilimler Fakültesi;201110792;20;ÇANKAYA ÜNÝVERSÝTESÝ ;Vakýf;Halkla Ýliþkiler ve Reklamcýlýk (Fakülte) (Burslu);SÖZ;Burslu;8;---;8;---;8;8;100,00%;344,84909;74.225;495,56226;275
2011;Ýktisadi ve Ýdari Bilimler Fakültesi;201110808;20;ÇANKAYA ÜNÝVERSÝTESÝ ;Vakýf;Halkla Ýliþkiler ve Reklamcýlýk (Fakülte) (%50 Ýndirimli);SÖZ;%50 Ýndirimli;42;---;33;---;42;33;78,60%;205,19958;812.910;270,07462;372.115
2011;Mühendislik Fakültesi;201190053;20;ÇANKAYA ÜNÝVERSÝTESÝ ;Vakýf;Yazýlým Mühendisliði (Ýngilizce) (Burslu);SAY;Burslu;6;---;6;---;6;6;100,00%;460,68715;45.361;468,95455;38.562
2011;Mühendislik Fakültesi;201190054;20;ÇANKAYA ÜNÝVERSÝTESÝ ;Vakýf;Yazýlým Mühendisliði (Ýngilizce) (%50 Ýndirimli);SAY;%50 Ýndirimli;29;---;29;---;29;29;100,00%;379,29206;121.483;438,75934;64.401
2011;Fen-Edebiyat Fakültesi;201190055;20;ÇANKAYA ÜNÝVERSÝTESÝ ;Vakýf;Ýngilizce Mütercim ve Tercümanlýk (Fakülte) (Burslu);DÝL;Burslu;7;---;7;---;7;7;100,00%;447,29622;6.046;463,54525;4.125
2011;Fen-Edebiyat Fakültesi;201190056;20;ÇANKAYA ÜNÝVERSÝTESÝ ;Vakýf;Ýngilizce Mütercim ve Tercümanlýk (Fakülte) (%50 Ýndirimli);DÝL;%50 Ýndirimli;33;---;33;---;33;33;100,00%;309,2798;42.687;371,04963;23.869
2011;Ýktisadi ve Ýdari Bilimler Fakültesi;201190057;20;ÇANKAYA ÜNÝVERSÝTESÝ ;Vakýf;Uluslararasý Ticaret ve Finansman (Fakülte) (Ýngilizce) (Burslu);EA;Burslu;8;---;8;---;8;8;100,00%;341,01861;155.205;371,22921;85.465
2011;Ýktisadi ve Ýdari Bilimler Fakültesi;201190058;20;ÇANKAYA ÜNÝVERSÝTESÝ ;Vakýf;Uluslararasý Ticaret ve Finansman (Fakülte) (Ýngilizce) (%50 Ýndirimli);EA;%50 Ýndirimli;25;---;17;---;25;17;68,00%;197,5824;991.227;299,12302;295.479
2012;Fen-Edebiyat Fakültesi;201210049;20;DOÐUÞ ÜNÝVERSÝTESÝ ;Vakýf;Ýngiliz Dili ve Edebiyatý (Ýngilizce) (Burslu);DÝL;Burslu;12;---;12;---;12;12;100,00%;408,85681;13.378;432,28998;8.358
2012;Fen-Edebiyat Fakültesi;201210085;20;DOÐUÞ ÜNÝVERSÝTESÝ ;Vakýf;Psikoloji (Ýngilizce) (Ücretli);EA;Ücretli;7;---;7;---;7;7;100,00%;292,86687;323.252;299,76193;292.803
2012;Fen-Edebiyat Fakültesi;201210094;20;DOÐUÞ ÜNÝVERSÝTESÝ ;Vakýf;Psikoloji (Ýngilizce) (Burslu);EA;Burslu;6;---;6;---;6;6;100,00%;399,42093;36.990;406,64944;28.459
2012;Ýktisadi ve Ýdari Bilimler Fakültesi;201210173;20;DOÐUÞ ÜNÝVERSÝTESÝ ;Vakýf;Ýþletme (Ýngilizce) (Burslu);EA;Burslu;7;---;7;---;7;7;100,00%;328,25454;191.158;349,16329;134.544
2012;Ýktisadi ve Ýdari Bilimler Fakültesi;201210182;20;DOÐUÞ ÜNÝVERSÝTESÝ ;Vakýf;Ýþletme (Ýngilizce) (%50 Ýndirimli);EA;%50 Ýndirimli;42;---;42;---;42;42;100,00%;224,64476;819.608;301,4891;285.598
2012;Ýktisadi ve Ýdari Bilimler Fakültesi;201210207;20;DOÐUÞ ÜNÝVERSÝTESÝ ;Vakýf;Ýþletme (Burslu);EA;Burslu;10;---;10;---;10;10;100,00%;305,60426;269.024;310,90776;248.893
2012;Ýktisadi ve Ýdari Bilimler Fakültesi;201210216;20;DOÐUÞ ÜNÝVERSÝTESÝ ;Vakýf;Ýþletme (%50 Ýndirimli);EA;%50 Ýndirimli;55;---;55;---;55;55;100,00%;199,31317;989.191;285,93192;356.243
2012;Ýktisadi ve Ýdari Bilimler Fakültesi;201210234;20;DOÐUÞ ÜNÝVERSÝTESÝ ;Vakýf;Uluslararasý Ýliþkiler (Ýngilizce) (Burslu);EA;Burslu;6;---;6;---;6;6;100,00%;325,00739;201.135;336,09048;168.436
2012;Ýktisadi ve Ýdari Bilimler Fakültesi;201210243;20;DOÐUÞ ÜNÝVERSÝTESÝ ;Vakýf;Uluslararasý Ýliþkiler (Ýngilizce) (%50 Ýndirimli);EA;%50 Ýndirimli;34;---;34;---;34;34;100,00%;204,54527;983.007;320,36931;216.016
2012;Mühendislik Fakültesi;201210279;20;DOÐUÞ ÜNÝVERSÝTESÝ ;Vakýf;Bilgisayar Mühendisliði (Ýngilizce) (Burslu);SAY;Burslu;12;---;12;---;12;12;100,00%;461,70328;44.538;468,63039;38.823
2012;Mühendislik Fakültesi;201210367;20;DOÐUÞ ÜNÝVERSÝTESÝ ;Vakýf;Endüstri Mühendisliði (Ýngilizce) (Burslu);SAY;Burslu;8;---;8;---;8;8;100,00%;439,42822;63.829;454,46;50.697
2012;Mühendislik Fakültesi;201210376;20;DOÐUÞ ÜNÝVERSÝTESÝ ;Vakýf;Endüstri Mühendisliði (Ýngilizce) (%50 Ýndirimli);SAY;%50 Ýndirimli;47;---;47;---;47;47;100,00%;306,51281;238.815;416,76572;83.814
2012;Mühendislik Fakültesi;201210394;20;DOÐUÞ ÜNÝVERSÝTESÝ ;Vakýf;Endüstri Mühendisliði (Burslu);SAY;Burslu;12;---;12;---;12;12;100,00%;416,51819;84.030;440,13573;63.185
2012;Mühendislik Fakültesi;201210401;20;DOÐUÞ ÜNÝVERSÝTESÝ ;Vakýf;Endüstri Mühendisliði (%50 Ýndirimli);SAY;%50 Ýndirimli;68;---;47;---;68;47;69,10%;283,27486;299.796;340,88868;172.804
2012;Sanat ve Tasarým Fakültesi;201210419;20;DOÐUÞ ÜNÝVERSÝTESÝ ;Vakýf;Mimarlýk (Burslu);SAY;Burslu;6;---;6;---;6;6;100,00%;384,02417;116.265;404,19509;95.619
2012;Sanat ve Tasarým Fakültesi;201210428;20;DOÐUÞ ÜNÝVERSÝTESÝ ;Vakýf;Mimarlýk (%50 Ýndirimli);SAY;%50 Ýndirimli;35;---;8;---;35;8;22,90%;305,09941;242.134;373,86677;127.867
2012;Mühendislik Fakültesi;201210455;20;DOÐUÞ ÜNÝVERSÝTESÝ ;Vakýf;Makine Mühendisliði (Ýngilizce) (Burslu);SAY;Burslu;11;---;11;---;11;11;100,00%;395,70257;103.983;423,67035;77.532
2012;Mühendislik Fakültesi;201210464;20;DOÐUÞ ÜNÝVERSÝTESÝ ;Vakýf;Makine Mühendisliði (Ýngilizce) (%50 Ýndirimli);SAY;%50 Ýndirimli;59;---;15;---;59;15;25,40%;283,2317;299.911;372,28322;129.720
2012;Mühendislik Fakültesi;201210516;20;DOÐUÞ ÜNÝVERSÝTESÝ ;Vakýf;Makine Mühendisliði (Burslu);SAY;Burslu;6;---;6;---;6;6;100,00%;383,26301;117.094;402,6827;97.100
2012;Mühendislik Fakültesi;201210525;20;DOÐUÞ ÜNÝVERSÝTESÝ ;Vakýf;Makine Mühendisliði (%50 Ýndirimli);SAY;%50 Ýndirimli;34;---;5;---;34;5;14,70%;283,74967;298.375;343,20472;169.167
2012;Ýktisadi ve Ýdari Bilimler Fakültesi;201210561;20;DOÐUÞ ÜNÝVERSÝTESÝ ;Vakýf;Uluslararasý Ticaret ve Ýþletmecilik (Fakülte) (Ýngilizce) (%50 Ýndirimli);EA;%50 Ýndirimli;47;---;47;---;47;47;100,00%;222,98474;838.862;317,72127;224.759
2012;Ýktisadi ve Ýdari Bilimler Fakültesi;201210579;20;DOÐUÞ ÜNÝVERSÝTESÝ ;Vakýf;Uluslararasý Ticaret ve Ýþletmecilik (Fakülte) (Ýngilizce) (Burslu);EA;Burslu;8;---;8;---;8;8;100,00%;329,64102;186.986;400,24478;35.951
2012;Hukuk Fakültesi ;201210588;20;DOÐUÞ ÜNÝVERSÝTESÝ ;Vakýf;Hukuk (Burslu);EA;Burslu;16;---;16;---;16;16;100,00%;420,89727;16.798;439,20749;9.105
2012;Hukuk Fakültesi ;201210604;20;DOÐUÞ ÜNÝVERSÝTESÝ ;Vakýf;Hukuk (Ücretli);EA;Ücretli;31;---;31;---;31;31;100,00%;371,28005;85.376;384,15295;60.830
2012;Mühendislik Fakültesi;201210622;20;DOÐUÞ ÜNÝVERSÝTESÝ ;Vakýf;Elektronik ve Haberleþme Mühendisliði (Burslu);SAY;Burslu;5;---;5;---;5;5;100,00%;360,51884;144.561;390,06097;109.699
2012;Mühendislik Fakültesi;201210667;20;DOÐUÞ ÜNÝVERSÝTESÝ ;Vakýf;Elektronik ve Haberleþme Mühendisliði (%50 Ýndirimli);SAY;%50 Ýndirimli;29;---;10;---;29;10;34,50%;285,7182;292.704;353,45188;154.071
2012;Fen-Edebiyat Fakültesi;201210746;20;DOÐUÞ ÜNÝVERSÝTESÝ ;Vakýf;Psikoloji (Ýngilizce) (%25 Ýndirimli);EA;%25 Ýndirimli;27;---;27;---;27;27;100,00%;311,07998;248.300;363,89309;100.813
2012;Sanat ve Tasarým Fakültesi;201210755;20;DOÐUÞ ÜNÝVERSÝTESÝ ;Vakýf;Görsel Ýletiþim Tasarýmý (Burslu);SÖZ;Burslu;8;---;8;---;8;8;100,00%;354,26479;57.050;375,1061;29.959
2012;Sanat ve Tasarým Fakültesi;201210764;20;DOÐUÞ ÜNÝVERSÝTESÝ ;Vakýf;Görsel Ýletiþim Tasarýmý (%50 Ýndirimli);SÖZ;%50 Ýndirimli;48;---;48;---;48;48;100,00%;229,80013;654.455;333,77632;99.475
2012;Hukuk Fakültesi ;201210782;20;DOÐUÞ ÜNÝVERSÝTESÝ ;Vakýf;Hukuk (%25 Ýndirimli);EA;%25 Ýndirimli;63;---;63;---;63;63;100,00%;385,52917;58.417;407,30135;27.753
2012;Sanat ve Tasarým Fakültesi;201210922;20;DOÐUÞ ÜNÝVERSÝTESÝ ;Vakýf;Ýç Mimarlýk (Burslu);SAY;Burslu;10;---;10;---;10;10;100,00%;322,94914;204.252;356,59376;149.736
2012;Ýktisadi ve Ýdari Bilimler Fakültesi;201210985;20;DOÐUÞ ÜNÝVERSÝTESÝ ;Vakýf;Ýktisat (Burslu);EA;Burslu;8;---;8;---;8;8;100,00%;301,09346;287.220;321,56238;212.060
2012;Ýktisadi ve Ýdari Bilimler Fakültesi;201211002;20;DOÐUÞ ÜNÝVERSÝTESÝ ;Vakýf;Ýktisat (%50 Ýndirimli);EA;%50 Ýndirimli;42;---;15;---;42;15;35,70%;191,53571;997.627;256,39428;535.431
2012;Ýktisadi ve Ýdari Bilimler Fakültesi;201211011;20;DOÐUÞ ÜNÝVERSÝTESÝ ;Vakýf;Ýktisat (Ýngilizce) (Burslu);EA;Burslu;4;---;4;---;4;4;100,00%;325,93415;198.298;338,31641;162.339
2012;Ýktisadi ve Ýdari Bilimler Fakültesi;201211038;20;DOÐUÞ ÜNÝVERSÝTESÝ ;Vakýf;Ýktisat (Ýngilizce) (%50 Ýndirimli);EA;%50 Ýndirimli;26;---;14;---;26;14;53,80%;194,83779;994.444;284,34711;364.277
2012;Fen-Edebiyat Fakültesi;201211047;20;DOÐUÞ ÜNÝVERSÝTESÝ ;Vakýf;Ýletiþim Bilimleri (Burslu);SÖZ;Burslu;8;---;8;---;8;8;100,00%;337,92796;89.225;359,87215;48.301
2012;Fen-Edebiyat Fakültesi;201211065;20;DOÐUÞ ÜNÝVERSÝTESÝ ;Vakýf;Ýletiþim Bilimleri (%50 Ýndirimli);SÖZ;%50 Ýndirimli;43;---;17;---;43;17;39,50%;204,97542;813.213;323,29287;128.790
2012;Mühendislik Fakültesi;201211074;20;DOÐUÞ ÜNÝVERSÝTESÝ ;Vakýf;Ýnþaat Mühendisliði (Burslu);SAY;Burslu;4;---;4;---;4;4;100,00%;349,05355;160.252;378,76772;122.118
2012;Mühendislik Fakültesi;201211083;20;DOÐUÞ ÜNÝVERSÝTESÝ ;Vakýf;Ýnþaat Mühendisliði (%50 Ýndirimli);SAY;%50 Ýndirimli;23;---;5;---;23;5;21,70%;285,79273;292.494;293,11602;272.194
2012;Fen-Edebiyat Fakültesi;201211092;20;DOÐUÞ ÜNÝVERSÝTESÝ ;Vakýf;Psikoloji (Ücretli);EA;Ücretli;6;---;6;---;6;6;100,00%;308,59213;257.585;321,01751;213.855
2012;Fen-Edebiyat Fakültesi;201211108;20;DOÐUÞ ÜNÝVERSÝTESÝ ;Vakýf;Psikoloji (Burslu);EA;Burslu;6;---;6;---;6;6;100,00%;389,67279;51.272;440,24194;8.815
2012;Fen-Edebiyat Fakültesi;201211117;20;DOÐUÞ ÜNÝVERSÝTESÝ ;Vakýf;Sosyoloji (%50 Ýndirimli);EA;%50 Ýndirimli;37;---;35;---;37;35;94,60%;194,54408;994.784;307,78178;260.646
2012;Fen-Edebiyat Fakültesi;201211126;20;DOÐUÞ ÜNÝVERSÝTESÝ ;Vakýf;Sosyoloji (Burslu);EA;Burslu;6;---;6;---;6;6;100,00%;307,27198;262.551;319,57388;218.595
2012;Fen-Edebiyat Fakültesi;201211135;20;DOÐUÞ ÜNÝVERSÝTESÝ ;Vakýf;Türk Dili ve Edebiyatý (%50 Ýndirimli);SÖZ;%50 Ýndirimli;54;---;40;---;54;40;74,10%;207,33075;809.199;304,90801;194.434
2012;Fen-Edebiyat Fakültesi;201211144;20;DOÐUÞ ÜNÝVERSÝTESÝ ;Vakýf;Türk Dili ve Edebiyatý (Burslu);SÖZ;Burslu;9;---;9;---;9;9;100,00%;328,66506;113.086;368,87865;36.562
